sample_index,source_path,true_species,noise_kind,noise_level,predicted_species,confidence,correct
100,data/eval_images/Pyrgo depressa_10_view3_stacked_tiff.png,Pyrgo depressa,gaussian,25.0,Pyrgo inornata,0.650877058506012,0
100,data/eval_images/Pyrgo depressa_10_view3_stacked_tiff.png,Pyrgo depressa,gaussian,50.0,Pyrgo inornata,0.809171199798584,0
100,data/eval_images/Pyrgo depressa_10_view3_stacked_tiff.png,Pyrgo depressa,saltpepper,0.0,Pyrgo depressa,0.8928065896034241,1
100,data/eval_images/Pyrgo depressa_10_view3_stacked_tiff.png,Pyrgo depressa,saltpepper,0.01,Pyrgo depressa,0.8884329795837402,1
100,data/eval_images/Pyrgo depressa_10_view3_stacked_tiff.png,Pyrgo depressa,saltpepper,0.03,Pyrgo depressa,0.8118446469306946,1
100,data/eval_images/Pyrgo depressa_10_view3_stacked_tiff.png,Pyrgo depressa,saltpepper,0.07,Pyrgo depressa,0.7070282697677612,1
100,data/eval_images/Pyrgo depressa_10_view3_stacked_tiff.png,Pyrgo depressa,stretch,1.0,Pyrgo depressa,0.8928065896034241,1
101,data/eval_images/Pyrgo depressa_10_view3_zstack_slice_z0007.png,Pyrgo depressa,gaussian,0.0,Pyrgo depressa,0.790794849395752,1
101,data/eval_images/Pyrgo depressa_10_view3_zstack_slice_z0007.png,Pyrgo depressa,gaussian,5.0,Pyrgo depressa,0.5738261342048645,1
101,data/eval_images/Pyrgo depressa_10_view3_zstack_slice_z0007.png,Pyrgo depressa,gaussian,10.0,Pyrgo depressa,0.5399034023284912,1
101,data/eval_images/Pyrgo depressa_10_view3_zstack_slice_z0007.png,Pyrgo depressa,gaussian,25.0,Pyrgo inornata,0.6283302307128906,0
101,data/eval_images/Pyrgo depressa_10_view3_zstack_slice_z0007.png,Pyrgo depressa,gaussian,50.0,Pyrgo inornata,0.5455721616744995,0
101,data/eval_images/Pyrgo depressa_10_view3_zstack_slice_z0007.png,Pyrgo depressa,saltpepper,0.0,Pyrgo depressa,0.790794849395752,1
101,data/eval_images/Pyrgo depressa_10_view3_zstack_slice_z0007.png,Pyrgo depressa,saltpepper,0.01,Pyrgo depressa,0.9177577495574952,1
101,data/eval_images/Pyrgo depressa_10_view3_zstack_slice_z0007.png,Pyrgo depressa,saltpepper,0.03,Pyrgo depressa,0.7869045734405518,1
101,data/eval_images/Pyrgo depressa_10_view3_zstack_slice_z0007.png,Pyrgo depressa,saltpepper,0.07,Pyrgo depressa,0.6895940899848938,1
101,data/eval_images/Pyrgo depressa_10_view3_zstack_slice_z0007.png,Pyrgo depressa,stretch,1.0,Pyrgo depressa,0.790794849395752,1
102,data/eval_images/Pyrgo depressa_10_view3_zstack_slice_z0008.png,Pyrgo depressa,gaussian,0.0,Pyrgo depressa,0.7980387210845947,1
102,data/eval_images/Pyrgo depressa_10_view3_zstack_slice_z0008.png,Pyrgo depressa,gaussian,5.0,Pyrgo depressa,0.6309754848480225,1
102,data/eval_images/Pyrgo depressa_10_view3_zstack_slice_z0008.png,Pyrgo depressa,gaussian,10.0,Pyrgo depressa,0.5263645648956299,1
102,data/eval_images/Pyrgo depressa_10_view3_zstack_slice_z0008.png,Pyrgo depressa,gaussian,25.0,Pyrgo inornata,0.6597432494163513,0
102,data/eval_images/Pyrgo depressa_10_view3_zstack_slice_z0008.png,Pyrgo depressa,gaussian,50.0,Pyrgo inornata,0.3534282445907593,0
102,data/eval_images/Pyrgo depressa_10_view3_zstack_slice_z0008.png,Pyrgo depressa,saltpepper,0.0,Pyrgo depressa,0.7980387210845947,1
102,data/eval_images/Pyrgo depressa_10_view3_zstack_slice_z0008.png,Pyrgo depressa,saltpepper,0.01,Pyrgo depressa,0.91368305683136,1
102,data/eval_images/Pyrgo depressa_10_view3_zstack_slice_z0008.png,Pyrgo depressa,saltpepper,0.03,Pyrgo depressa,0.7947391867637634,1
102,data/eval_images/Pyrgo depressa_10_view3_zstack_slice_z0008.png,Pyrgo depressa,saltpepper,0.07,Pyrgo depressa,0.6177676320075989,1
102,data/eval_images/Pyrgo depressa_10_view3_zstack_slice_z0008.png,Pyrgo depressa,stretch,1.0,Pyrgo depressa,0.7980387210845947,1
103,data/eval_images/Pyrgo depressa_10_view3_zstack_slice_z0022.png,Pyrgo depressa,gaussian,0.0,Pyrgo depressa,0.7735567092895508,1
103,data/eval_images/Pyrgo depressa_10_view3_zstack_slice_z0022.png,Pyrgo depressa,gaussian,5.0,Pyrgo depressa,0.5663478374481201,1
103,data/eval_images/Pyrgo depressa_10_view3_zstack_slice_z0022.png,Pyrgo depressa,gaussian,10.0,Pyrgo inornata,0.4738851189613342,0
103,data/eval_images/Pyrgo depressa_10_view3_zstack_slice_z0022.png,Pyrgo depressa,gaussian,25.0,Pyrgo inornata,0.6713364720344543,0
103,data/eval_images/Pyrgo depressa_10_view3_zstack_slice_z0022.png,Pyrgo depressa,gaussian,50.0,Pyrgo inornata,0.5254377722740173,0
103,data/eval_images/Pyrgo depressa_10_view3_zstack_slice_z0022.png,Pyrgo depressa,saltpepper,0.0,Pyrgo depressa,0.7735567092895508,1
103,data/eval_images/Pyrgo depressa_10_view3_zstack_slice_z0022.png,Pyrgo depressa,saltpepper,0.01,Pyrgo depressa,0.9138386845588684,1
103,data/eval_images/Pyrgo depressa_10_view3_zstack_slice_z0022.png,Pyrgo depressa,saltpepper,0.03,Pyrgo depressa,0.8518689274787903,1
103,data/eval_images/Pyrgo depressa_10_view3_zstack_slice_z0022.png,Pyrgo depressa,saltpepper,0.07,Pyrgo depressa,0.7474538087844849,1
103,data/eval_images/Pyrgo depressa_10_view3_zstack_slice_z0022.png,Pyrgo depressa,stretch,1.0,Pyrgo depressa,0.7735567092895508,1
104,data/eval_images/Pyrgo depressa_10_view3_zstack_slice_z0037.png,Pyrgo depressa,gaussian,0.0,Pyrgo depressa,0.8886573314666748,1
104,data/eval_images/Pyrgo depressa_10_view3_zstack_slice_z0037.png,Pyrgo depressa,gaussian,5.0,Pyrgo depressa,0.6528801918029785,1
104,data/eval_images/Pyrgo depressa_10_view3_zstack_slice_z0037.png,Pyrgo depressa,gaussian,10.0,Pyrgo inornata,0.5664715766906738,0
104,data/eval_images/Pyrgo depressa_10_view3_zstack_slice_z0037.png,Pyrgo depressa,gaussian,25.0,Pyrgo inornata,0.6836571097373962,0
104,data/eval_images/Pyrgo depressa_10_view3_zstack_slice_z0037.png,Pyrgo depressa,gaussian,50.0,Pyrgo inornata,0.7818503379821777,0
104,data/eval_images/Pyrgo depressa_10_view3_zstack_slice_z0037.png,Pyrgo depressa,saltpepper,0.0,Pyrgo depressa,0.8886573314666748,1
104,data/eval_images/Pyrgo depressa_10_view3_zstack_slice_z0037.png,Pyrgo depressa,saltpepper,0.01,Pyrgo depressa,0.904780387878418,1
104,data/eval_images/Pyrgo depressa_10_view3_zstack_slice_z0037.png,Pyrgo depressa,saltpepper,0.03,Pyrgo depressa,0.8461154103279114,1
104,data/eval_images/Pyrgo depressa_10_view3_zstack_slice_z0037.png,Pyrgo depressa,saltpepper,0.07,Pyrgo depressa,0.7502781748771667,1
104,data/eval_images/Pyrgo depressa_10_view3_zstack_slice_z0037.png,Pyrgo depressa,stretch,1.0,Pyrgo depressa,0.8886573314666748,1
105,data/eval_images/Pyrgo depressa_10_view3_zstack_slice_z0048.png,Pyrgo depressa,gaussian,0.0,Pyrgo depressa,0.9021475315093994,1
105,data/eval_images/Pyrgo depressa_10_view3_zstack_slice_z0048.png,Pyrgo depressa,gaussian,5.0,Pyrgo depressa,0.625681459903717,1
105,data/eval_images/Pyrgo depressa_10_view3_zstack_slice_z0048.png,Pyrgo depressa,gaussian,10.0,Pyrgo inornata,0.6074036955833435,0
105,data/eval_images/Pyrgo depressa_10_view3_zstack_slice_z0048.png,Pyrgo depressa,gaussian,25.0,Pyrgo inornata,0.7878815531730652,0
105,data/eval_images/Pyrgo depressa_10_view3_zstack_slice_z0048.png,Pyrgo depressa,gaussian,50.0,Pyrgo inornata,0.7777622938156128,0
105,data/eval_images/Pyrgo depressa_10_view3_zstack_slice_z0048.png,Pyrgo depressa,saltpepper,0.0,Pyrgo depressa,0.9021475315093994,1
105,data/eval_images/Pyrgo depressa_10_view3_zstack_slice_z0048.png,Pyrgo depressa,saltpepper,0.01,Pyrgo depressa,0.9000505805015564,1
105,data/eval_images/Pyrgo depressa_10_view3_zstack_slice_z0048.png,Pyrgo depressa,saltpepper,0.03,Pyrgo depressa,0.8257340788841248,1
105,data/eval_images/Pyrgo depressa_10_view3_zstack_slice_z0048.png,Pyrgo depressa,saltpepper,0.07,Pyrgo depressa,0.6491206288337708,1
105,data/eval_images/Pyrgo depressa_10_view3_zstack_slice_z0048.png,Pyrgo depressa,stretch,1.0,Pyrgo depressa,0.9021475315093994,1
106,data/eval_images/Pyrgo inornata_9_view5_gif_original.png,Pyrgo inornata,gaussian,0.0,Pyrgo inornata,0.8831989765167236,1
106,data/eval_images/Pyrgo inornata_9_view5_gif_original.png,Pyrgo inornata,gaussian,5.0,Pyrgo inornata,0.932263731956482,1
106,data/eval_images/Pyrgo inornata_9_view5_gif_original.png,Pyrgo inornata,gaussian,10.0,Pyrgo inornata,0.9384354948997498,1
106,data/eval_images/Pyrgo inornata_9_view5_gif_original.png,Pyrgo inornata,gaussian,25.0,Pyrgo inornata,0.9271183013916016,1
106,data/eval_images/Pyrgo inornata_9_view5_gif_original.png,Pyrgo inornata,gaussian,50.0,Pyrgo inornata,0.8890252113342285,1
106,data/eval_images/Pyrgo inornata_9_view5_gif_original.png,Pyrgo inornata,saltpepper,0.0,Pyrgo inornata,0.8831989765167236,1
106,data/eval_images/Pyrgo inornata_9_view5_gif_original.png,Pyrgo inornata,saltpepper,0.01,Pyrgo inornata,0.8548890948295593,1
106,data/eval_images/Pyrgo inornata_9_view5_gif_original.png,Pyrgo inornata,saltpepper,0.03,Pyrgo inornata,0.8343987464904785,1
106,data/eval_images/Pyrgo inornata_9_view5_gif_original.png,Pyrgo inornata,saltpepper,0.07,Pyrgo inornata,0.8574652075767517,1
106,data/eval_images/Pyrgo inornata_9_view5_gif_original.png,Pyrgo inornata,stretch,1.0,Pyrgo inornata,0.8831989765167236,1
107,data/eval_images/Pyrgo inornata_9_view5_stacked_tiff.png,Pyrgo inornata,gaussian,0.0,Pyrgo inornata,0.9125060439109802,1
107,data/eval_images/Pyrgo inornata_9_view5_stacked_tiff.png,Pyrgo inornata,gaussian,5.0,Pyrgo inornata,0.934175670146942,1
107,data/eval_images/Pyrgo inornata_9_view5_stacked_tiff.png,Pyrgo inornata,gaussian,10.0,Pyrgo inornata,0.9279417991638184,1
107,data/eval_images/Pyrgo inornata_9_view5_stacked_tiff.png,Pyrgo inornata,gaussian,25.0,Pyrgo inornata,0.9205375909805298,1
107,data/eval_images/Pyrgo inornata_9_view5_stacked_tiff.png,Pyrgo inornata,gaussian,50.0,Pyrgo inornata,0.9168922901153564,1
107,data/eval_images/Pyrgo inornata_9_view5_stacked_tiff.png,Pyrgo inornata,saltpepper,0.0,Pyrgo inornata,0.9125060439109802,1
107,data/eval_images/Pyrgo inornata_9_view5_stacked_tiff.png,Pyrgo inornata,saltpepper,0.01,Pyrgo inornata,0.8954852223396301,1
107,data/eval_images/Pyrgo inornata_9_view5_stacked_tiff.png,Pyrgo inornata,saltpepper,0.03,Pyrgo inornata,0.8855671286582947,1
107,data/eval_images/Pyrgo inornata_9_view5_stacked_tiff.png,Pyrgo inornata,saltpepper,0.07,Pyrgo inornata,0.8465788960456848,1
107,data/eval_images/Pyrgo inornata_9_view5_stacked_tiff.png,Pyrgo inornata,stretch,1.0,Pyrgo inornata,0.9125060439109802,1
108,data/eval_images/Pyrgo inornata_9_view5_zstack_slice_z0000.png,Pyrgo inornata,gaussian,0.0,Pyrgo inornata,0.7597993612289429,1
108,data/eval_images/Pyrgo inornata_9_view5_zstack_slice_z0000.png,Pyrgo inornata,gaussian,5.0,Pyrgo inornata,0.8853585124015808,1
108,data/eval_images/Pyrgo inornata_9_view5_zstack_slice_z0000.png,Pyrgo inornata,gaussian,10.0,Pyrgo inornata,0.8866320848464966,1
108,data/eval_images/Pyrgo inornata_9_view5_zstack_slice_z0000.png,Pyrgo inornata,gaussian,25.0,Pyrgo inornata,0.9117715358734132,1
108,data/eval_images/Pyrgo inornata_9_view5_zstack_slice_z0000.png,Pyrgo inornata,gaussian,50.0,Pyrgo inornata,0.9014430046081544,1
108,data/eval_images/Pyrgo inornata_9_view5_zstack_slice_z0000.png,Pyrgo inornata,saltpepper,0.0,Pyrgo inornata,0.7597993612289429,1
108,data/eval_images/Pyrgo inornata_9_view5_zstack_slice_z0000.png,Pyrgo inornata,saltpepper,0.01,Pyrgo inornata,0.7371194362640381,1
108,data/eval_images/Pyrgo inornata_9_view5_zstack_slice_z0000.png,Pyrgo inornata,saltpepper,0.03,Pyrgo inornata,0.82108473777771,1
108,data/eval_images/Pyrgo inornata_9_view5_zstack_slice_z0000.png,Pyrgo inornata,saltpepper,0.07,Pyrgo inornata,0.790739119052887,1
108,data/eval_images/Pyrgo inornata_9_view5_zstack_slice_z0000.png,Pyrgo inornata,stretch,1.0,Pyrgo inornata,0.7597993612289429,1
109,data/eval_images/Pyrgo inornata_9_view5_zstack_slice_z0004.png,Pyrgo inornata,gaussian,0.0,Pyrgo inornata,0.75291907787323,1
109,data/eval_images/Pyrgo inornata_9_view5_zstack_slice_z0004.png,Pyrgo inornata,gaussian,5.0,Pyrgo inornata,0.8867293000221252,1
109,data/eval_images/Pyrgo inornata_9_view5_zstack_slice_z0004.png,Pyrgo inornata,gaussian,10.0,Pyrgo inornata,0.8927648663520813,1
109,data/eval_images/Pyrgo inornata_9_view5_zstack_slice_z0004.png,Pyrgo inornata,gaussian,25.0,Pyrgo inornata,0.9134108424186708,1
109,data/eval_images/Pyrgo inornata_9_view5_zstack_slice_z0004.png,Pyrgo inornata,gaussian,50.0,Pyrgo inornata,0.8754387497901917,1
109,data/eval_images/Pyrgo inornata_9_view5_zstack_slice_z0004.png,Pyrgo inornata,saltpepper,0.0,Pyrgo inornata,0.75291907787323,1
109,data/eval_images/Pyrgo inornata_9_view5_zstack_slice_z0004.png,Pyrgo inornata,saltpepper,0.01,Pyrgo inornata,0.7567672729492188,1
109,data/eval_images/Pyrgo inornata_9_view5_zstack_slice_z0004.png,Pyrgo inornata,saltpepper,0.03,Pyrgo inornata,0.7754641175270081,1
109,data/eval_images/Pyrgo inornata_9_view5_zstack_slice_z0004.png,Pyrgo inornata,saltpepper,0.07,Pyrgo inornata,0.83280348777771,1
109,data/eval_images/Pyrgo inornata_9_view5_zstack_slice_z0004.png,Pyrgo inornata,stretch,1.0,Pyrgo inornata,0.75291907787323,1
110,data/eval_images/Pyrgo inornata_9_view5_zstack_slice_z0008.png,Pyrgo inornata,gaussian,0.0,Pyrgo inornata,0.7096074819564819,1
110,data/eval_images/Pyrgo inornata_9_view5_zstack_slice_z0008.png,Pyrgo inornata,gaussian,5.0,Pyrgo inornata,0.8599942326545715,1
110,data/eval_images/Pyrgo inornata_9_view5_zstack_slice_z0008.png,Pyrgo inornata,gaussian,10.0,Pyrgo inornata,0.8821119666099548,1
110,data/eval_images/Pyrgo inornata_9_view5_zstack_slice_z0008.png,Pyrgo inornata,gaussian,25.0,Pyrgo inornata,0.9057512283325196,1
110,data/eval_images/Pyrgo inornata_9_view5_zstack_slice_z0008.png,Pyrgo inornata,gaussian,50.0,Pyrgo inornata,0.8451329469680786,1
110,data/eval_images/Pyrgo inornata_9_view5_zstack_slice_z0008.png,Pyrgo inornata,saltpepper,0.0,Pyrgo inornata,0.7096074819564819,1
110,data/eval_images/Pyrgo inornata_9_view5_zstack_slice_z0008.png,Pyrgo inornata,saltpepper,0.01,Pyrgo inornata,0.7094064354896545,1
110,data/eval_images/Pyrgo inornata_9_view5_zstack_slice_z0008.png,Pyrgo inornata,saltpepper,0.03,Pyrgo inornata,0.7789426445960999,1
110,data/eval_images/Pyrgo inornata_9_view5_zstack_slice_z0008.png,Pyrgo inornata,saltpepper,0.07,Pyrgo inornata,0.7376824021339417,1
110,data/eval_images/Pyrgo inornata_9_view5_zstack_slice_z0008.png,Pyrgo inornata,stretch,1.0,Pyrgo inornata,0.7096074819564819,1
111,data/eval_images/Pyrgo inornata_9_view5_zstack_slice_z0017.png,Pyrgo inornata,gaussian,0.0,Pyrgo inornata,0.7598453164100647,1
111,data/eval_images/Pyrgo inornata_9_view5_zstack_slice_z0017.png,Pyrgo inornata,gaussian,5.0,Pyrgo inornata,0.8502405881881714,1
111,data/eval_images/Pyrgo inornata_9_view5_zstack_slice_z0017.png,Pyrgo inornata,gaussian,10.0,Pyrgo inornata,0.8561240434646606,1
111,data/eval_images/Pyrgo inornata_9_view5_zstack_slice_z0017.png,Pyrgo inornata,gaussian,25.0,Pyrgo inornata,0.8914785385131836,1
111,data/eval_images/Pyrgo inornata_9_view5_zstack_slice_z0017.png,Pyrgo inornata,gaussian,50.0,Pyrgo inornata,0.8187854886054993,1
111,data/eval_images/Pyrgo inornata_9_view5_zstack_slice_z0017.png,Pyrgo inornata,saltpepper,0.0,Pyrgo inornata,0.7598453164100647,1
111,data/eval_images/Pyrgo inornata_9_view5_zstack_slice_z0017.png,Pyrgo inornata,saltpepper,0.01,Pyrgo inornata,0.7515647411346436,1
111,data/eval_images/Pyrgo inornata_9_view5_zstack_slice_z0017.png,Pyrgo inornata,saltpepper,0.03,Pyrgo inornata,0.7145758867263794,1
111,data/eval_images/Pyrgo inornata_9_view5_zstack_slice_z0017.png,Pyrgo inornata,saltpepper,0.07,Pyrgo inornata,0.7078258395195007,1
111,data/eval_images/Pyrgo inornata_9_view5_zstack_slice_z0017.png,Pyrgo inornata,stretch,1.0,Pyrgo inornata,0.7598453164100647,1
112,data/eval_images/Pyrgo inornata_9_view5_zstack_slice_z0040.png,Pyrgo inornata,gaussian,0.0,Pyrgo inornata,0.9122588634490968,1
112,data/eval_images/Pyrgo inornata_9_view5_zstack_slice_z0040.png,Pyrgo inornata,gaussian,5.0,Pyrgo inornata,0.9410082697868348,1
112,data/eval_images/Pyrgo inornata_9_view5_zstack_slice_z0040.png,Pyrgo inornata,gaussian,10.0,Pyrgo inornata,0.8978968858718872,1
112,data/eval_images/Pyrgo inornata_9_view5_zstack_slice_z0040.png,Pyrgo inornata,gaussian,25.0,Pyrgo inornata,0.9011896848678588,1
112,data/eval_images/Pyrgo inornata_9_view5_zstack_slice_z0040.png,Pyrgo inornata,gaussian,50.0,Pyrgo inornata,0.8410174250602722,1
112,data/eval_images/Pyrgo inornata_9_view5_zstack_slice_z0040.png,Pyrgo inornata,saltpepper,0.0,Pyrgo inornata,0.9122588634490968,1
112,data/eval_images/Pyrgo inornata_9_view5_zstack_slice_z0040.png,Pyrgo inornata,saltpepper,0.01,Pyrgo inornata,0.8609914779663086,1
112,data/eval_images/Pyrgo inornata_9_view5_zstack_slice_z0040.png,Pyrgo inornata,saltpepper,0.03,Pyrgo inornata,0.8524349927902222,1
112,data/eval_images/Pyrgo inornata_9_view5_zstack_slice_z0040.png,Pyrgo inornata,saltpepper,0.07,Pyrgo inornata,0.8488904237747192,1
112,data/eval_images/Pyrgo inornata_9_view5_zstack_slice_z0040.png,Pyrgo inornata,stretch,1.0,Pyrgo inornata,0.9122588634490968,1
113,data/eval_images/Quinqueloculina bosciana_3_view1_gif_original.png,Quinqueloculina bosciana,gaussian,0.0,Quinqueloculina bosciana,0.9026537537574768,1
113,data/eval_images/Quinqueloculina bosciana_3_view1_gif_original.png,Quinqueloculina bosciana,gaussian,5.0,Quinqueloculina bosciana,0.900846004486084,1
113,data/eval_images/Quinqueloculina bosciana_3_view1_gif_original.png,Quinqueloculina bosciana,gaussian,10.0,Quinqueloculina bosciana,0.9094785451889038,1
113,data/eval_images/Quinqueloculina bosciana_3_view1_gif_original.png,Quinqueloculina bosciana,gaussian,25.0,Quinqueloculina bosciana,0.9246946573257446,1
113,data/eval_images/Quinqueloculina bosciana_3_view1_gif_original.png,Quinqueloculina bosciana,gaussian,50.0,Quinqueloculina bosciana,0.9249964952468872,1
113,data/eval_images/Quinqueloculina bosciana_3_view1_gif_original.png,Quinqueloculina bosciana,saltpepper,0.0,Quinqueloculina bosciana,0.9026537537574768,1
113,data/eval_images/Quinqueloculina bosciana_3_view1_gif_original.png,Quinqueloculina bosciana,saltpepper,0.01,Quinqueloculina bosciana,0.8874175548553467,1
113,data/eval_images/Quinqueloculina bosciana_3_view1_gif_original.png,Quinqueloculina bosciana,saltpepper,0.03,Quinqueloculina bosciana,0.9005818963050842,1
113,data/eval_images/Quinqueloculina bosciana_3_view1_gif_original.png,Quinqueloculina bosciana,saltpepper,0.07,Quinqueloculina bosciana,0.9105900526046752,1
113,data/eval_images/Quinqueloculina bosciana_3_view1_gif_original.png,Quinqueloculina bosciana,stretch,1.0,Quinqueloculina bosciana,0.9026537537574768,1
114,data/eval_images/Quinqueloculina bosciana_3_view1_stacked_tiff.png,Quinqueloculina bosciana,gaussian,0.0,Quinqueloculina bosciana,0.9012827277183532,1
114,data/eval_images/Quinqueloculina bosciana_3_view1_stacked_tiff.png,Quinqueloculina bosciana,gaussian,5.0,Quinqueloculina bosciana,0.9000213146209717,1
114,data/eval_images/Quinqueloculina bosciana_3_view1_stacked_tiff.png,Quinqueloculina bosciana,gaussian,10.0,Quinqueloculina bosciana,0.9098013639450072,1
114,data/eval_images/Quinqueloculina bosciana_3_view1_stacked_tiff.png,Quinqueloculina bosciana,gaussian,25.0,Quinqueloculina bosciana,0.9198635220527648,1
114,data/eval_images/Quinqueloculina bosciana_3_view1_stacked_tiff.png,Quinqueloculina bosciana,gaussian,50.0,Quinqueloculina bosciana,0.9286636710166932,1
114,data/eval_images/Quinqueloculina bosciana_3_view1_stacked_tiff.png,Quinqueloculina bosciana,saltpepper,0.0,Quinqueloculina bosciana,0.9012827277183532,1
114,data/eval_images/Quinqueloculina bosciana_3_view1_stacked_tiff.png,Quinqueloculina bosciana,saltpepper,0.01,Quinqueloculina bosciana,0.8796737790107727,1
114,data/eval_images/Quinqueloculina bosciana_3_view1_stacked_tiff.png,Quinqueloculina bosciana,saltpepper,0.03,Quinqueloculina bosciana,0.8959901332855225,1
114,data/eval_images/Quinqueloculina bosciana_3_view1_stacked_tiff.png,Quinqueloculina bosciana,saltpepper,0.07,Quinqueloculina bosciana,0.9128767848014832,1
114,data/eval_images/Quinqueloculina bosciana_3_view1_stacked_tiff.png,Quinqueloculina bosciana,stretch,1.0,Quinqueloculina bosciana,0.9012827277183532,1
115,data/eval_images/Quinqueloculina bosciana_3_view1_zstack_slice_z0012.png,Quinqueloculina bosciana,gaussian,0.0,Quinqueloculina bosciana,0.8830430507659912,1
115,data/eval_images/Quinqueloculina bosciana_3_view1_zstack_slice_z0012.png,Quinqueloculina bosciana,gaussian,5.0,Quinqueloculina bosciana,0.8960766196250916,1
115,data/eval_images/Quinqueloculina bosciana_3_view1_zstack_slice_z0012.png,Quinqueloculina bosciana,gaussian,10.0,Quinqueloculina bosciana,0.9075284600257874,1
115,data/eval_images/Quinqueloculina bosciana_3_view1_zstack_slice_z0012.png,Quinqueloculina bosciana,gaussian,25.0,Quinqueloculina bosciana,0.9218888878822328,1
115,data/eval_images/Quinqueloculina bosciana_3_view1_zstack_slice_z0012.png,Quinqueloculina bosciana,gaussian,50.0,Quinqueloculina bosciana,0.9293262362480164,1
115,data/eval_images/Quinqueloculina bosciana_3_view1_zstack_slice_z0012.png,Quinqueloculina bosciana,saltpepper,0.0,Quinqueloculina bosciana,0.8830430507659912,1
115,data/eval_images/Quinqueloculina bosciana_3_view1_zstack_slice_z0012.png,Quinqueloculina bosciana,saltpepper,0.01,Quinqueloculina bosciana,0.8697456121444702,1
115,data/eval_images/Quinqueloculina bosciana_3_view1_zstack_slice_z0012.png,Quinqueloculina bosciana,saltpepper,0.03,Quinqueloculina bosciana,0.8958987593650818,1
115,data/eval_images/Quinqueloculina bosciana_3_view1_zstack_slice_z0012.png,Quinqueloculina bosciana,saltpepper,0.07,Quinqueloculina bosciana,0.9041984677314758,1
115,data/eval_images/Quinqueloculina bosciana_3_view1_zstack_slice_z0012.png,Quinqueloculina bosciana,stretch,1.0,Quinqueloculina bosciana,0.8830430507659912,1
116,data/eval_images/Quinqueloculina bosciana_3_view1_zstack_slice_z0013.png,Quinqueloculina bosciana,gaussian,0.0,Quinqueloculina bosciana,0.883231520652771,1
116,data/eval_images/Quinqueloculina bosciana_3_view1_zstack_slice_z0013.png,Quinqueloculina bosciana,gaussian,5.0,Quinqueloculina bosciana,0.8956361413002014,1
116,data/eval_images/Quinqueloculina bosciana_3_view1_zstack_slice_z0013.png,Quinqueloculina bosciana,gaussian,10.0,Quinqueloculina bosciana,0.9076906442642212,1
116,data/eval_images/Quinqueloculina bosciana_3_view1_zstack_slice_z0013.png,Quinqueloculina bosciana,gaussian,25.0,Quinqueloculina bosciana,0.919119119644165,1
116,data/eval_images/Quinqueloculina bosciana_3_view1_zstack_slice_z0013.png,Quinqueloculina bosciana,gaussian,50.0,Quinqueloculina bosciana,0.9269807934761048,1
116,data/eval_images/Quinqueloculina bosciana_3_view1_zstack_slice_z0013.png,Quinqueloculina bosciana,saltpepper,0.0,Quinqueloculina bosciana,0.883231520652771,1
116,data/eval_images/Quinqueloculina bosciana_3_view1_zstack_slice_z0013.png,Quinqueloculina bosciana,saltpepper,0.01,Quinqueloculina bosciana,0.8662246465682983,1
116,data/eval_images/Quinqueloculina bosciana_3_view1_zstack_slice_z0013.png,Quinqueloculina bosciana,saltpepper,0.03,Quinqueloculina bosciana,0.8988344669342041,1
116,data/eval_images/Quinqueloculina bosciana_3_view1_zstack_slice_z0013.png,Quinqueloculina bosciana,saltpepper,0.07,Quinqueloculina bosciana,0.9122526049613952,1
116,data/eval_images/Quinqueloculina bosciana_3_view1_zstack_slice_z0013.png,Quinqueloculina bosciana,stretch,1.0,Quinqueloculina bosciana,0.883231520652771,1
117,data/eval_images/Quinqueloculina bosciana_3_view1_zstack_slice_z0014.png,Quinqueloculina bosciana,gaussian,0.0,Quinqueloculina bosciana,0.8801455497741699,1
117,data/eval_images/Quinqueloculina bosciana_3_view1_zstack_slice_z0014.png,Quinqueloculina bosciana,gaussian,5.0,Quinqueloculina bosciana,0.895122766494751,1
117,data/eval_images/Quinqueloculina bosciana_3_view1_zstack_slice_z0014.png,Quinqueloculina bosciana,gaussian,10.0,Quinqueloculina bosciana,0.9091030955314636,1
117,data/eval_images/Quinqueloculina bosciana_3_view1_zstack_slice_z0014.png,Quinqueloculina bosciana,gaussian,25.0,Quinqueloculina bosciana,0.9238539934158324,1
117,data/eval_images/Quinqueloculina bosciana_3_view1_zstack_slice_z0014.png,Quinqueloculina bosciana,gaussian,50.0,Quinqueloculina bosciana,0.9316076636314392,1
117,data/eval_images/Quinqueloculina bosciana_3_view1_zstack_slice_z0014.png,Quinqueloculina bosciana,saltpepper,0.0,Quinqueloculina bosciana,0.8801455497741699,1
117,data/eval_images/Quinqueloculina bosciana_3_view1_zstack_slice_z0014.png,Quinqueloculina bosciana,saltpepper,0.01,Quinqueloculina bosciana,0.8720270395278931,1
117,data/eval_images/Quinqueloculina bosciana_3_view1_zstack_slice_z0014.png,Quinqueloculina bosciana,saltpepper,0.03,Quinqueloculina bosciana,0.8915445804595947,1
117,data/eval_images/Quinqueloculina bosciana_3_view1_zstack_slice_z0014.png,Quinqueloculina bosciana,saltpepper,0.07,Quinqueloculina bosciana,0.908589482307434,1
117,data/eval_images/Quinqueloculina bosciana_3_view1_zstack_slice_z0014.png,Quinqueloculina bosciana,stretch,1.0,Quinqueloculina bosciana,0.8801455497741699,1
