sample_index,source_path,true_species,noise_kind,noise_level,predicted_species,confidence,correct
92,data/eval_images/Pseudotriloculina limbata_10_view2_gif_original.png,Pseudotriloculina limbata,gaussian,25.0,Pseudotriloculina limbata,0.9765165448188782,1
92,data/eval_images/Pseudotriloculina limbata_10_view2_gif_original.png,Pseudotriloculina limbata,gaussian,50.0,Pseudotriloculina limbata,0.973473846912384,1
92,data/eval_images/Pseudotriloculina limbata_10_view2_gif_original.png,Pseudotriloculina limbata,saltpepper,0.0,Pseudotriloculina limbata,0.9959216117858888,1
92,data/eval_images/Pseudotriloculina limbata_10_view2_gif_original.png,Pseudotriloculina limbata,saltpepper,0.01,Pseudotriloculina limbata,0.9960176348686218,1
92,data/eval_images/Pseudotriloculina limbata_10_view2_gif_original.png,Pseudotriloculina limbata,saltpepper,0.03,Pseudotriloculina limbata,0.9958427548408508,1
92,data/eval_images/Pseudotriloculina limbata_10_view2_gif_original.png,Pseudotriloculina limbata,saltpepper,0.07,Pseudotriloculina limbata,0.9954171180725098,1
92,data/eval_images/Pseudotriloculina limbata_10_view2_gif_original.png,Pseudotriloculina limbata,stretch,1.0,Pseudotriloculina limbata,0.9959216117858888,1
93,data/eval_images/Pseudotriloculina limbata_10_view2_stacked_tiff.png,Pseudotriloculina limbata,gaussian,0.0,Pseudotriloculina limbata,0.9955534338951112,1
93,data/eval_images/Pseudotriloculina limbata_10_view2_stacked_tiff.png,Pseudotriloculina limbata,gaussian,5.0,Pseudotriloculina limbata,0.9941762685775756,1
93,data/eval_images/Pseudotriloculina limbata_10_view2_stacked_tiff.png,Pseudotriloculina limbata,gaussian,10.0,Pseudotriloculina limbata,0.990598738193512,1
93,data/eval_images/Pseudotriloculina limbata_10_view2_stacked_tiff.png,Pseudotriloculina limbata,gaussian,25.0,Pseudotriloculina limbata,0.9825155735015868,1
93,data/eval_images/Pseudotriloculina limbata_10_view2_stacked_tiff.png,Pseudotriloculina limbata,gaussian,50.0,Pseudotriloculina limbata,0.9723513126373292,1
93,data/eval_images/Pseudotriloculina limbata_10_view2_stacked_tiff.png,Pseudotriloculina limbata,saltpepper,0.0,Pseudotriloculina limbata,0.9955534338951112,1
93,data/eval_images/Pseudotriloculina limbata_10_view2_stacked_tiff.png,Pseudotriloculina limbata,saltpepper,0.01,Pseudotriloculina limbata,0.9959781169891356,1
93,data/eval_images/Pseudotriloculina limbata_10_view2_stacked_tiff.png,Pseudotriloculina limbata,saltpepper,0.03,Pseudotriloculina limbata,0.9954825639724731,1
93,data/eval_images/Pseudotriloculina limbata_10_view2_stacked_tiff.png,Pseudotriloculina limbata,saltpepper,0.07,Pseudotriloculina limbata,0.9953287839889526,1
93,data/eval_images/Pseudotriloculina limbata_10_view2_stacked_tiff.png,Pseudotriloculina limbata,stretch,1.0,Pseudotriloculina limbata,0.9955534338951112,1
94,data/eval_images/Pseudotriloculina limbata_10_view2_zstack_slice_z0009.png,Pseudotriloculina limbata,gaussian,0.0,Pseudotriloculina limbata,0.9963772892951964,1
94,data/eval_images/Pseudotriloculina limbata_10_view2_zstack_slice_z0009.png,Pseudotriloculina limbata,gaussian,5.0,Pseudotriloculina limbata,0.993909478187561,1
94,data/eval_images/Pseudotriloculina limbata_10_view2_zstack_slice_z0009.png,Pseudotriloculina limbata,gaussian,10.0,Pseudotriloculina limbata,0.9877703189849854,1
94,data/eval_images/Pseudotriloculina limbata_10_view2_zstack_slice_z0009.png,Pseudotriloculina limbata,gaussian,25.0,Spirosigmoilina parri,0.9301440119743348,0
94,data/eval_images/Pseudotriloculina limbata_10_view2_zstack_slice_z0009.png,Pseudotriloculina limbata,gaussian,50.0,Spirosigmoilina parri,0.8810458779335022,0
94,data/eval_images/Pseudotriloculina limbata_10_view2_zstack_slice_z0009.png,Pseudotriloculina limbata,saltpepper,0.0,Pseudotriloculina limbata,0.9963772892951964,1
94,data/eval_images/Pseudotriloculina limbata_10_view2_zstack_slice_z0009.png,Pseudotriloculina limbata,saltpepper,0.01,Pseudotriloculina limbata,0.9965803027153016,1
94,data/eval_images/Pseudotriloculina limbata_10_view2_zstack_slice_z0009.png,Pseudotriloculina limbata,saltpepper,0.03,Pseudotriloculina limbata,0.9924635887145996,1
94,data/eval_images/Pseudotriloculina limbata_10_view2_zstack_slice_z0009.png,Pseudotriloculina limbata,saltpepper,0.07,Spirosigmoilina parri,0.9203823804855348,0
94,data/eval_images/Pseudotriloculina limbata_10_view2_zstack_slice_z0009.png,Pseudotriloculina limbata,stretch,1.0,Pseudotriloculina limbata,0.9963772892951964,1
95,data/eval_images/Pseudotriloculina limbata_10_view2_zstack_slice_z0018.png,Pseudotriloculina limbata,gaussian,0.0,Pseudotriloculina limbata,0.9956465363502502,1
95,data/eval_images/Pseudotriloculina limbata_10_view2_zstack_slice_z0018.png,Pseudotriloculina limbata,gaussian,5.0,Pseudotriloculina limbata,0.9937251210212708,1
95,data/eval_images/Pseudotriloculina limbata_10_view2_zstack_slice_z0018.png,Pseudotriloculina limbata,gaussian,10.0,Pseudotriloculina limbata,0.9902703762054444,1
95,data/eval_images/Pseudotriloculina limbata_10_view2_zstack_slice_z0018.png,Pseudotriloculina limbata,gaussian,25.0,Pseudotriloculina limbata,0.9268558621406556,1
95,data/eval_images/Pseudotriloculina limbata_10_view2_zstack_slice_z0018.png,Pseudotriloculina limbata,gaussian,50.0,Spirosigmoilina parri,0.430610328912735,0
95,data/eval_images/Pseudotriloculina limbata_10_view2_zstack_slice_z0018.png,Pseudotriloculina limbata,saltpepper,0.0,Pseudotriloculina limbata,0.9956465363502502,1
95,data/eval_images/Pseudotriloculina limbata_10_view2_zstack_slice_z0018.png,Pseudotriloculina limbata,saltpepper,0.01,Pseudotriloculina limbata,0.9955539107322692,1
95,data/eval_images/Pseudotriloculina limbata_10_view2_zstack_slice_z0018.png,Pseudotriloculina limbata,saltpepper,0.03,Pseudotriloculina limbata,0.9946776628494264,1
95,data/eval_images/Pseudotriloculina limbata_10_view2_zstack_slice_z0018.png,Pseudotriloculina limbata,saltpepper,0.07,Pseudotriloculina limbata,0.9559783935546876,1
95,data/eval_images/Pseudotriloculina limbata_10_view2_zstack_slice_z0018.png,Pseudotriloculina limbata,stretch,1.0,Pseudotriloculina limbata,0.9956465363502502,1
96,data/eval_images/Pseudotriloculina limbata_10_view2_zstack_slice_z0023.png,Pseudotriloculina limbata,gaussian,0.0,Pseudotriloculina limbata,0.995660364627838,1
96,data/eval_images/Pseudotriloculina limbata_10_view2_zstack_slice_z0023.png,Pseudotriloculina limbata,gaussian,5.0,Pseudotriloculina limbata,0.9939154982566832,1
96,data/eval_images/Pseudotriloculina limbata_10_view2_zstack_slice_z0023.png,Pseudotriloculina limbata,gaussian,10.0,Pseudotriloculina limbata,0.990972638130188,1
96,data/eval_images/Pseudotriloculina limbata_10_view2_zstack_slice_z0023.png,Pseudotriloculina limbata,gaussian,25.0,Pseudotriloculina limbata,0.9684659242630004,1
96,data/eval_images/Pseudotriloculina limbata_10_view2_zstack_slice_z0023.png,Pseudotriloculina limbata,gaussian,50.0,Spirosigmoilina parri,0.8758547306060791,0
96,data/eval_images/Pseudotriloculina limbata_10_view2_zstack_slice_z0023.png,Pseudotriloculina limbata,saltpepper,0.0,Pseudotriloculina limbata,0.995660364627838,1
96,data/eval_images/Pseudotriloculina limbata_10_view2_zstack_slice_z0023.png,Pseudotriloculina limbata,saltpepper,0.01,Pseudotriloculina limbata,0.9955175518989564,1
96,data/eval_images/Pseudotriloculina limbata_10_view2_zstack_slice_z0023.png,Pseudotriloculina limbata,saltpepper,0.03,Pseudotriloculina limbata,0.9946107864379884,1
96,data/eval_images/Pseudotriloculina limbata_10_view2_zstack_slice_z0023.png,Pseudotriloculina limbata,saltpepper,0.07,Pseudotriloculina limbata,0.9924359917640686,1
96,data/eval_images/Pseudotriloculina limbata_10_view2_zstack_slice_z0023.png,Pseudotriloculina limbata,stretch,1.0,Pseudotriloculina limbata,0.995660364627838,1
97,data/eval_images/Pseudotriloculina limbata_10_view2_zstack_slice_z0043.png,Pseudotriloculina limbata,gaussian,0.0,Pseudotriloculina limbata,0.995752215385437,1
97,data/eval_images/Pseudotriloculina limbata_10_view2_zstack_slice_z0043.png,Pseudotriloculina limbata,gaussian,5.0,Pseudotriloculina limbata,0.9943451881408693,1
97,data/eval_images/Pseudotriloculina limbata_10_view2_zstack_slice_z0043.png,Pseudotriloculina limbata,gaussian,10.0,Pseudotriloculina limbata,0.9924514889717102,1
97,data/eval_images/Pseudotriloculina limbata_10_view2_zstack_slice_z0043.png,Pseudotriloculina limbata,gaussian,25.0,Pseudotriloculina limbata,0.9881384968757628,1
97,data/eval_images/Pseudotriloculina limbata_10_view2_zstack_slice_z0043.png,Pseudotriloculina limbata,gaussian,50.0,Pseudotriloculina limbata,0.8961485028266907,1
97,data/eval_images/Pseudotriloculina limbata_10_view2_zstack_slice_z0043.png,Pseudotriloculina limbata,saltpepper,0.0,Pseudotriloculina limbata,0.995752215385437,1
97,data/eval_images/Pseudotriloculina limbata_10_view2_zstack_slice_z0043.png,Pseudotriloculina limbata,saltpepper,0.01,Pseudotriloculina limbata,0.9962508082389832,1
97,data/eval_images/Pseudotriloculina limbata_10_view2_zstack_slice_z0043.png,Pseudotriloculina limbata,saltpepper,0.03,Pseudotriloculina limbata,0.995835781097412,1
97,data/eval_images/Pseudotriloculina limbata_10_view2_zstack_slice_z0043.png,Pseudotriloculina limbata,saltpepper,0.07,Pseudotriloculina limbata,0.9956393241882324,1
97,data/eval_images/Pseudotriloculina limbata_10_view2_zstack_slice_z0043.png,Pseudotriloculina limbata,stretch,1.0,Pseudotriloculina limbata,0.995752215385437,1
98,data/eval_images/Pseudotriloculina limbata_10_view2_zstack_slice_z0045.png,Pseudotriloculina limbata,gaussian,0.0,Pseudotriloculina limbata,0.9956845045089722,1
98,data/eval_images/Pseudotriloculina limbata_10_view2_zstack_slice_z0045.png,Pseudotriloculina limbata,gaussian,5.0,Pseudotriloculina limbata,0.9945513606071472,1
98,data/eval_images/Pseudotriloculina limbata_10_view2_zstack_slice_z0045.png,Pseudotriloculina limbata,gaussian,10.0,Pseudotriloculina limbata,0.9933212399482728,1
98,data/eval_images/Pseudotriloculina limbata_10_view2_zstack_slice_z0045.png,Pseudotriloculina limbata,gaussian,25.0,Pseudotriloculina limbata,0.987893044948578,1
98,data/eval_images/Pseudotriloculina limbata_10_view2_zstack_slice_z0045.png,Pseudotriloculina limbata,gaussian,50.0,Pseudotriloculina limbata,0.942697525024414,1
98,data/eval_images/Pseudotriloculina limbata_10_view2_zstack_slice_z0045.png,Pseudotriloculina limbata,saltpepper,0.0,Pseudotriloculina limbata,0.9956845045089722,1
98,data/eval_images/Pseudotriloculina limbata_10_view2_zstack_slice_z0045.png,Pseudotriloculina limbata,saltpepper,0.01,Pseudotriloculina limbata,0.9963130354881288,1
98,data/eval_images/Pseudotriloculina limbata_10_view2_zstack_slice_z0045.png,Pseudotriloculina limbata,saltpepper,0.03,Pseudotriloculina limbata,0.9956325888633728,1
98,data/eval_images/Pseudotriloculina limbata_10_view2_zstack_slice_z0045.png,Pseudotriloculina limbata,saltpepper,0.07,Pseudotriloculina limbata,0.9948792457580566,1
98,data/eval_images/Pseudotriloculina limbata_10_view2_zstack_slice_z0045.png,Pseudotriloculina limbata,stretch,1.0,Pseudotriloculina limbata,0.9956845045089722,1
99,data/eval_images/Pyrgo depressa_10_view3_gif_original.png,Pyrgo depressa,gaussian,0.0,Pyrgo depressa,0.9676592350006104,1
99,data/eval_images/Pyrgo depressa_10_view3_gif_original.png,Pyrgo depressa,gaussian,5.0,Pyrgo inornata,0.4958659410476684,0
99,data/eval_images/Pyrgo depressa_10_view3_gif_original.png,Pyrgo depressa,gaussian,10.0,Pyrgo inornata,0.4848627150058746,0
99,data/eval_images/Pyrgo depressa_10_view3_gif_original.png,Pyrgo depressa,gaussian,25.0,Pyrgo inornata,0.5182639360427856,0
99,data/eval_images/Pyrgo depressa_10_view3_gif_original.png,Pyrgo depressa,gaussian,50.0,Amphistegina radiata,0.9402332901954652,0
99,data/eval_images/Pyrgo depressa_10_view3_gif_original.png,Pyrgo depressa,saltpepper,0.0,Pyrgo depressa,0.9676592350006104,1
99,data/eval_images/Pyrgo depressa_10_view3_gif_original.png,Pyrgo depressa,saltpepper,0.01,Pyrgo depressa,0.957624852657318,1
99,data/eval_images/Pyrgo depressa_10_view3_gif_original.png,Pyrgo depressa,saltpepper,0.03,Pyrgo depressa,0.9336152076721193,1
99,data/eval_images/Pyrgo depressa_10_view3_gif_original.png,Pyrgo depressa,saltpepper,0.07,Pyrgo depressa,0.8854809403419495,1
99,data/eval_images/Pyrgo depressa_10_view3_gif_original.png,Pyrgo depressa,stretch,1.0,Pyrgo depressa,0.9676592350006104,1
100,data/eval_images/Pyrgo depressa_10_view3_stacked_tiff.png,Pyrgo depressa,gaussian,0.0,Pyrgo depressa,0.93069726228714,1
100,data/eval_images/Pyrgo depressa_10_view3_stacked_tiff.png,Pyrgo depressa,gaussian,5.0,Pyrgo inornata,0.5026724934577942,0
100,data/eval_images/Pyrgo depressa_10_view3_stacked_tiff.png,Pyrgo depressa,gaussian,10.0,Pyrgo inornata,0.5912933349609375,0
100,data/eval_images/Pyrgo depressa_10_view3_stacked_tiff.png,Pyrgo depressa,gaussian,25.0,Pyrgo inornata,0.6633407473564148,0
100,data/eval_images/Pyrgo depressa_10_view3_stacked_tiff.png,Pyrgo depressa,gaussian,50.0,Amphistegina radiata,0.970455288887024,0
100,data/eval_images/Pyrgo depressa_10_view3_stacked_tiff.png,Pyrgo depressa,saltpepper,0.0,Pyrgo depressa,0.93069726228714,1
100,data/eval_images/Pyrgo depressa_10_view3_stacked_tiff.png,Pyrgo depressa,saltpepper,0.01,Pyrgo depressa,0.9046915769577026,1
100,data/eval_images/Pyrgo depressa_10_view3_stacked_tiff.png,Pyrgo depressa,saltpepper,0.03,Pyrgo depressa,0.9039877653121948,1
100,data/eval_images/Pyrgo depressa_10_view3_stacked_tiff.png,Pyrgo depressa,saltpepper,0.07,Pyrgo depressa,0.8343068957328796,1
100,data/eval_images/Pyrgo depressa_10_view3_stacked_tiff.png,Pyrgo depressa,stretch,1.0,Pyrgo depressa,0.93069726228714,1
101,data/eval_images/Pyrgo depressa_10_view3_zstack_slice_z0007.png,Pyrgo depressa,gaussian,0.0,Pyrgo depressa,0.947892725467682,1
101,data/eval_images/Pyrgo depressa_10_view3_zstack_slice_z0007.png,Pyrgo depressa,gaussian,5.0,Pyrgo inornata,0.6625642776489258,0
101,data/eval_images/Pyrgo depressa_10_view3_zstack_slice_z0007.png,Pyrgo depressa,gaussian,10.0,Pyrgo inornata,0.8518272042274475,0
101,data/eval_images/Pyrgo depressa_10_view3_zstack_slice_z0007.png,Pyrgo depressa,gaussian,25.0,Pyrgo inornata,0.4947763681411743,0
101,data/eval_images/Pyrgo depressa_10_view3_zstack_slice_z0007.png,Pyrgo depressa,gaussian,50.0,Amphistegina radiata,0.9481075406074524,0
101,data/eval_images/Pyrgo depressa_10_view3_zstack_slice_z0007.png,Pyrgo depressa,saltpepper,0.0,Pyrgo depressa,0.947892725467682,1
101,data/eval_images/Pyrgo depressa_10_view3_zstack_slice_z0007.png,Pyrgo depressa,saltpepper,0.01,Pyrgo depressa,0.955353319644928,1
101,data/eval_images/Pyrgo depressa_10_view3_zstack_slice_z0007.png,Pyrgo depressa,saltpepper,0.03,Pyrgo depressa,0.9402359127998352,1
101,data/eval_images/Pyrgo depressa_10_view3_zstack_slice_z0007.png,Pyrgo depressa,saltpepper,0.07,Pyrgo depressa,0.8762908577919006,1
101,data/eval_images/Pyrgo depressa_10_view3_zstack_slice_z0007.png,Pyrgo depressa,stretch,1.0,Pyrgo depressa,0.947892725467682,1
102,data/eval_images/Pyrgo depressa_10_view3_zstack_slice_z0008.png,Pyrgo depressa,gaussian,0.0,Pyrgo depressa,0.9210384488105774,1
102,data/eval_images/Pyrgo depressa_10_view3_zstack_slice_z0008.png,Pyrgo depressa,gaussian,5.0,Pyrgo inornata,0.568030059337616,0
102,data/eval_images/Pyrgo depressa_10_view3_zstack_slice_z0008.png,Pyrgo depressa,gaussian,10.0,Pyrgo inornata,0.8567835092544556,0
102,data/eval_images/Pyrgo depressa_10_view3_zstack_slice_z0008.png,Pyrgo depressa,gaussian,25.0,Pyrgo inornata,0.5515711307525635,0
102,data/eval_images/Pyrgo depressa_10_view3_zstack_slice_z0008.png,Pyrgo depressa,gaussian,50.0,Amphistegina radiata,0.9654714465141296,0
102,data/eval_images/Pyrgo depressa_10_view3_zstack_slice_z0008.png,Pyrgo depressa,saltpepper,0.0,Pyrgo depressa,0.9210384488105774,1
102,data/eval_images/Pyrgo depressa_10_view3_zstack_slice_z0008.png,Pyrgo depressa,saltpepper,0.01,Pyrgo depressa,0.9350116848945618,1
102,data/eval_images/Pyrgo depressa_10_view3_zstack_slice_z0008.png,Pyrgo depressa,saltpepper,0.03,Pyrgo depressa,0.9361971020698548,1
102,data/eval_images/Pyrgo depressa_10_view3_zstack_slice_z0008.png,Pyrgo depressa,saltpepper,0.07,Pyrgo depressa,0.94444739818573,1
102,data/eval_images/Pyrgo depressa_10_view3_zstack_slice_z0008.png,Pyrgo depressa,stretch,1.0,Pyrgo depressa,0.9210384488105774,1
103,data/eval_images/Pyrgo depressa_10_view3_zstack_slice_z0022.png,Pyrgo depressa,gaussian,0.0,Pyrgo depressa,0.937528133392334,1
103,data/eval_images/Pyrgo depressa_10_view3_zstack_slice_z0022.png,Pyrgo depressa,gaussian,5.0,Pyrgo depressa,0.4897900223731994,1
103,data/eval_images/Pyrgo depressa_10_view3_zstack_slice_z0022.png,Pyrgo depressa,gaussian,10.0,Pyrgo inornata,0.7175928950309753,0
103,data/eval_images/Pyrgo depressa_10_view3_zstack_slice_z0022.png,Pyrgo depressa,gaussian,25.0,Pyrgo inornata,0.797292947769165,0
103,data/eval_images/Pyrgo depressa_10_view3_zstack_slice_z0022.png,Pyrgo depressa,gaussian,50.0,Amphistegina radiata,0.9731953144073486,0
103,data/eval_images/Pyrgo depressa_10_view3_zstack_slice_z0022.png,Pyrgo depressa,saltpepper,0.0,Pyrgo depressa,0.937528133392334,1
103,data/eval_images/Pyrgo depressa_10_view3_zstack_slice_z0022.png,Pyrgo depressa,saltpepper,0.01,Pyrgo depressa,0.9073390364646912,1
103,data/eval_images/Pyrgo depressa_10_view3_zstack_slice_z0022.png,Pyrgo depressa,saltpepper,0.03,Pyrgo depressa,0.68648761510849,1
103,data/eval_images/Pyrgo depressa_10_view3_zstack_slice_z0022.png,Pyrgo depressa,saltpepper,0.07,Pyrgo depressa,0.6561374664306641,1
103,data/eval_images/Pyrgo depressa_10_view3_zstack_slice_z0022.png,Pyrgo depressa,stretch,1.0,Pyrgo depressa,0.937528133392334,1
104,data/eval_images/Pyrgo depressa_10_view3_zstack_slice_z0037.png,Pyrgo depressa,gaussian,0.0,Pyrgo depressa,0.8341964483261108,1
104,data/eval_images/Pyrgo depressa_10_view3_zstack_slice_z0037.png,Pyrgo depressa,gaussian,5.0,Pyrgo inornata,0.8355556130409241,0
104,data/eval_images/Pyrgo depressa_10_view3_zstack_slice_z0037.png,Pyrgo depressa,gaussian,10.0,Pyrgo inornata,0.9629758596420288,0
104,data/eval_images/Pyrgo depressa_10_view3_zstack_slice_z0037.png,Pyrgo depressa,gaussian,25.0,Pyrgo inornata,0.9740070104599,0
104,data/eval_images/Pyrgo depressa_10_view3_zstack_slice_z0037.png,Pyrgo depressa,gaussian,50.0,Amphistegina radiata,0.6862096190452576,0
104,data/eval_images/Pyrgo depressa_10_view3_zstack_slice_z0037.png,Pyrgo depressa,saltpepper,0.0,Pyrgo depressa,0.8341964483261108,1
104,data/eval_images/Pyrgo depressa_10_view3_zstack_slice_z0037.png,Pyrgo depressa,saltpepper,0.01,Pyrgo depressa,0.7299867272377014,1
104,data/eval_images/Pyrgo depressa_10_view3_zstack_slice_z0037.png,Pyrgo depressa,saltpepper,0.03,Pyrgo depressa,0.5845851898193359,1
104,data/eval_images/Pyrgo depressa_10_view3_zstack_slice_z0037.png,Pyrgo depressa,saltpepper,0.07,Pyrgo inornata,0.7126806378364563,0
104,data/eval_images/Pyrgo depressa_10_view3_zstack_slice_z0037.png,Pyrgo depressa,stretch,1.0,Pyrgo depressa,0.8341964483261108,1
105,data/eval_images/Pyrgo depressa_10_view3_zstack_slice_z0048.png,Pyrgo depressa,gaussian,0.0,Pyrgo depressa,0.8664968609809875,1
105,data/eval_images/Pyrgo depressa_10_view3_zstack_slice_z0048.png,Pyrgo depressa,gaussian,5.0,Pyrgo inornata,0.8828638195991516,0
105,data/eval_images/Pyrgo depressa_10_view3_zstack_slice_z0048.png,Pyrgo depressa,gaussian,10.0,Pyrgo inornata,0.9639979600906372,0
105,data/eval_images/Pyrgo depressa_10_view3_zstack_slice_z0048.png,Pyrgo depressa,gaussian,25.0,Pyrgo inornata,0.9724226593971252,0
105,data/eval_images/Pyrgo depressa_10_view3_zstack_slice_z0048.png,Pyrgo depressa,gaussian,50.0,Amphistegina radiata,0.6331512331962585,0
105,data/eval_images/Pyrgo depressa_10_view3_zstack_slice_z0048.png,Pyrgo depressa,saltpepper,0.0,Pyrgo depressa,0.8664968609809875,1
105,data/eval_images/Pyrgo depressa_10_view3_zstack_slice_z0048.png,Pyrgo depressa,saltpepper,0.01,Pyrgo depressa,0.7128922939300537,1
105,data/eval_images/Pyrgo depressa_10_view3_zstack_slice_z0048.png,Pyrgo depressa,saltpepper,0.03,Pyrgo depressa,0.5816060304641724,1
105,data/eval_images/Pyrgo depressa_10_view3_zstack_slice_z0048.png,Pyrgo depressa,saltpepper,0.07,Pyrgo inornata,0.552169919013977,0
105,data/eval_images/Pyrgo depressa_10_view3_zstack_slice_z0048.png,Pyrgo depressa,stretch,1.0,Pyrgo depressa,0.8664968609809875,1
106,data/eval_images/Pyrgo inornata_9_view5_gif_original.png,Pyrgo inornata,gaussian,0.0,Pyrgo inornata,0.9865006804466248,1
106,data/eval_images/Pyrgo inornata_9_view5_gif_original.png,Pyrgo inornata,gaussian,5.0,Pyrgo inornata,0.5946679711341858,1
106,data/eval_images/Pyrgo inornata_9_view5_gif_original.png,Pyrgo inornata,gaussian,10.0,Triloculina trigonula,0.7044447660446167,0
106,data/eval_images/Pyrgo inornata_9_view5_gif_original.png,Pyrgo inornata,gaussian,25.0,Triloculina trigonula,0.5758059024810791,0
106,data/eval_images/Pyrgo inornata_9_view5_gif_original.png,Pyrgo inornata,gaussian,50.0,Pyrgo inornata,0.7107398509979248,1
106,data/eval_images/Pyrgo inornata_9_view5_gif_original.png,Pyrgo inornata,saltpepper,0.0,Pyrgo inornata,0.9865006804466248,1
106,data/eval_images/Pyrgo inornata_9_view5_gif_original.png,Pyrgo inornata,saltpepper,0.01,Pyrgo inornata,0.8923081159591675,1
106,data/eval_images/Pyrgo inornata_9_view5_gif_original.png,Pyrgo inornata,saltpepper,0.03,Pyrgo inornata,0.7871479988098145,1
106,data/eval_images/Pyrgo inornata_9_view5_gif_original.png,Pyrgo inornata,saltpepper,0.07,Pyrgo inornata,0.9008498787879944,1
106,data/eval_images/Pyrgo inornata_9_view5_gif_original.png,Pyrgo inornata,stretch,1.0,Pyrgo inornata,0.9865006804466248,1
107,data/eval_images/Pyrgo inornata_9_view5_stacked_tiff.png,Pyrgo inornata,gaussian,0.0,Pyrgo inornata,0.9858600497245787,1
107,data/eval_images/Pyrgo inornata_9_view5_stacked_tiff.png,Pyrgo inornata,gaussian,5.0,Pyrgo inornata,0.7317261695861816,1
107,data/eval_images/Pyrgo inornata_9_view5_stacked_tiff.png,Pyrgo inornata,gaussian,10.0,Triloculina trigonula,0.6425225138664246,0
107,data/eval_images/Pyrgo inornata_9_view5_stacked_tiff.png,Pyrgo inornata,gaussian,25.0,Pyrgo inornata,0.5263246297836304,1
107,data/eval_images/Pyrgo inornata_9_view5_stacked_tiff.png,Pyrgo inornata,gaussian,50.0,Pyrgo inornata,0.7491678595542908,1
107,data/eval_images/Pyrgo inornata_9_view5_stacked_tiff.png,Pyrgo inornata,saltpepper,0.0,Pyrgo inornata,0.9858600497245787,1
107,data/eval_images/Pyrgo inornata_9_view5_stacked_tiff.png,Pyrgo inornata,saltpepper,0.01,Pyrgo inornata,0.7401027083396912,1
107,data/eval_images/Pyrgo inornata_9_view5_stacked_tiff.png,Pyrgo inornata,saltpepper,0.03,Triloculina trigonula,0.4969350695610046,0
107,data/eval_images/Pyrgo inornata_9_view5_stacked_tiff.png,Pyrgo inornata,saltpepper,0.07,Pyrgo inornata,0.7289707660675049,1
107,data/eval_images/Pyrgo inornata_9_view5_stacked_tiff.png,Pyrgo inornata,stretch,1.0,Pyrgo inornata,0.9858600497245787,1
108,data/eval_images/Pyrgo inornata_9_view5_zstack_slice_z0000.png,Pyrgo inornata,gaussian,0.0,Pyrgo inornata,0.980107307434082,1
108,data/eval_images/Pyrgo inornata_9_view5_zstack_slice_z0000.png,Pyrgo inornata,gaussian,5.0,Pyrgo inornata,0.9919862747192384,1
108,data/eval_images/Pyrgo inornata_9_view5_zstack_slice_z0000.png,Pyrgo inornata,gaussian,10.0,Pyrgo inornata,0.9870710968971252,1
108,data/eval_images/Pyrgo inornata_9_view5_zstack_slice_z0000.png,Pyrgo inornata,gaussian,25.0,Pyrgo inornata,0.95662921667099,1
108,data/eval_images/Pyrgo inornata_9_view5_zstack_slice_z0000.png,Pyrgo inornata,gaussian,50.0,Pyrgo inornata,0.7253056764602661,1
108,data/eval_images/Pyrgo inornata_9_view5_zstack_slice_z0000.png,Pyrgo inornata,saltpepper,0.0,Pyrgo inornata,0.980107307434082,1
108,data/eval_images/Pyrgo inornata_9_view5_zstack_slice_z0000.png,Pyrgo inornata,saltpepper,0.01,Pyrgo inornata,0.9786394834518432,1
108,data/eval_images/Pyrgo inornata_9_view5_zstack_slice_z0000.png,Pyrgo inornata,saltpepper,0.03,Pyrgo inornata,0.9678465723991394,1
108,data/eval_images/Pyrgo inornata_9_view5_zstack_slice_z0000.png,Pyrgo inornata,saltpepper,0.07,Pyrgo inornata,0.9178206324577332,1
108,data/eval_images/Pyrgo inornata_9_view5_zstack_slice_z0000.png,Pyrgo inornata,stretch,1.0,Pyrgo inornata,0.980107307434082,1
109,data/eval_images/Pyrgo inornata_9_view5_zstack_slice_z0004.png,Pyrgo inornata,gaussian,0.0,Pyrgo inornata,0.9769484400749208,1
109,data/eval_images/Pyrgo inornata_9_view5_zstack_slice_z0004.png,Pyrgo inornata,gaussian,5.0,Pyrgo inornata,0.9910323023796082,1
109,data/eval_images/Pyrgo inornata_9_view5_zstack_slice_z0004.png,Pyrgo inornata,gaussian,10.0,Pyrgo inornata,0.9834585189819336,1
109,data/eval_images/Pyrgo inornata_9_view5_zstack_slice_z0004.png,Pyrgo inornata,gaussian,25.0,Pyrgo inornata,0.9173151850700378,1
109,data/eval_images/Pyrgo inornata_9_view5_zstack_slice_z0004.png,Pyrgo inornata,gaussian,50.0,Pyrgo inornata,0.662543773651123,1
109,data/eval_images/Pyrgo inornata_9_view5_zstack_slice_z0004.png,Pyrgo inornata,saltpepper,0.0,Pyrgo inornata,0.9769484400749208,1
109,data/eval_images/Pyrgo inornata_9_view5_zstack_slice_z0004.png,Pyrgo inornata,saltpepper,0.01,Pyrgo inornata,0.9794501066207886,1
109,data/eval_images/Pyrgo inornata_9_view5_zstack_slice_z0004.png,Pyrgo inornata,saltpepper,0.03,Pyrgo inornata,0.9612099528312684,1
109,data/eval_images/Pyrgo inornata_9_view5_zstack_slice_z0004.png,Pyrgo inornata,saltpepper,0.07,Pyrgo inornata,0.8987246751785278,1
